Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgTalkSeconds,Hour
ID2940,Becky,2021-02-20,1900-01-01 17:25:26,Contract related,N,N,,,,,17
ID2941,Stewart,2021-02-20,1900-01-01 17:57:07,Admin Support,Y,N,106.0,1900-01-01 00:03:45,3.0,225.0,17
ID2942,Greg,2021-02-20,1900-01-01 17:57:07,Streaming,Y,Y,86.0,1900-01-01 00:02:40,4.0,160.0,17
ID2943,Stewart,2021-02-21,1900-01-01 09:57:36,Contract related,Y,Y,55.0,1900-01-01 00:06:04,3.0,364.0,9
ID2944,Martha,2021-02-21,1900-01-01 09:57:36,Admin Support,Y,Y,74.0,1900-01-01 00:06:46,2.0,406.0,9
ID2945,Stewart,2021-02-21,1900-01-01 10:12:00,Admin Support,Y,Y,53.0,1900-01-01 00:06:20,5.0,380.0,10
ID2946,Joe,2021-02-21,1900-01-01 10:12:00,Technical Support,Y,Y,115.0,1900-01-01 00:02:05,3.0,125.0,10
ID2947,Jim,2021-02-21,1900-01-01 10:22:05,Admin Support,Y,Y,29.0,1900-01-01 00:01:30,4.0,90.0,10
ID2948,Joe,2021-02-21,1900-01-01 10:22:05,Payment related,Y,Y,16.0,1900-01-01 00:02:10,4.0,130.0,10
ID2949,Martha,2021-02-21,1900-01-01 11:06:43,Technical Support,Y,N,26.0,1900-01-01 00:03:45,3.0,225.0,11
ID2950,Becky,2021-02-21,1900-01-01 11:06:43,Technical Support,Y,Y,71.0,1900-01-01 00:03:49,1.0,229.0,11
ID2951,Joe,2021-02-21,1900-01-01 11:08:10,Streaming,Y,Y,109.0,1900-01-01 00:04:31,4.0,271.0,11
ID2952,Joe,2021-02-21,1900-01-01 11:08:10,Technical Support,Y,Y,102.0,1900-01-01 00:03:50,5.0,230.0,11
ID2953,Joe,2021-02-21,1900-01-01 11:12:29,Payment related,Y,Y,115.0,1900-01-01 00:00:37,4.0,37.0,11
ID2954,Diane,2021-02-21,1900-01-01 11:12:29,Technical Support,Y,Y,48.0,1900-01-01 00:02:27,4.0,147.0,11
ID2955,Dan,2021-02-21,1900-01-01 11:35:31,Streaming,Y,Y,41.0,1900-01-01 00:04:27,5.0,267.0,11
ID2956,Greg,2021-02-21,1900-01-01 11:35:31,Technical Support,Y,Y,97.0,1900-01-01 00:03:10,4.0,190.0,11
ID2957,Martha,2021-02-21,1900-01-01 11:42:43,Payment related,Y,N,39.0,1900-01-01 00:03:22,3.0,202.0,11
ID2958,Becky,2021-02-21,1900-01-01 11:42:43,Admin Support,N,N,,,,,11
ID2959,Jim,2021-02-21,1900-01-01 11:54:14,Payment related,Y,Y,73.0,1900-01-01 00:01:13,3.0,73.0,11
ID2960,Dan,2021-02-21,1900-01-01 11:54:14,Contract related,Y,Y,25.0,1900-01-01 00:01:06,1.0,66.0,11
ID2961,Becky,2021-02-21,1900-01-01 12:21:36,Streaming,Y,Y,84.0,1900-01-01 00:03:49,3.0,229.0,12
ID2962,Becky,2021-02-21,1900-01-01 12:21:36,Technical Support,Y,Y,99.0,1900-01-01 00:02:35,5.0,155.0,12
ID2963,Jim,2021-02-21,1900-01-01 12:25:55,Streaming,Y,Y,108.0,1900-01-01 00:05:28,3.0,328.0,12
ID2964,Greg,2021-02-21,1900-01-01 12:25:55,Payment related,Y,Y,80.0,1900-01-01 00:02:17,4.0,137.0,12
ID2965,Becky,2021-02-21,1900-01-01 12:57:36,Payment related,Y,Y,77.0,1900-01-01 00:01:15,4.0,75.0,12
ID2966,Stewart,2021-02-21,1900-01-01 12:57:36,Admin Support,Y,Y,14.0,1900-01-01 00:01:31,5.0,91.0,12
ID2967,Stewart,2021-02-21,1900-01-01 13:14:53,Technical Support,Y,N,69.0,1900-01-01 00:05:10,5.0,310.0,13
ID2968,Jim,2021-02-21,1900-01-01 13:14:53,Contract related,Y,Y,91.0,1900-01-01 00:00:53,3.0,53.0,13
ID2969,Greg,2021-02-21,1900-01-01 13:35:02,Payment related,N,N,,,,,13
ID2970,Becky,2021-02-21,1900-01-01 13:35:02,Payment related,Y,Y,125.0,1900-01-01 00:03:09,1.0,189.0,13
ID2971,Becky,2021-02-21,1900-01-01 13:56:38,Streaming,Y,Y,25.0,1900-01-01 00:06:00,4.0,360.0,13
ID2972,Dan,2021-02-21,1900-01-01 13:56:38,Payment related,Y,Y,60.0,1900-01-01 00:04:45,4.0,285.0,13
ID2973,Becky,2021-02-21,1900-01-01 13:59:31,Technical Support,Y,N,97.0,1900-01-01 00:04:40,3.0,280.0,13
ID2974,Dan,2021-02-21,1900-01-01 13:59:31,Admin Support,Y,Y,41.0,1900-01-01 00:04:56,1.0,296.0,13
ID2975,Stewart,2021-02-21,1900-01-01 14:29:46,Payment related,N,N,,,,,14
ID2976,Greg,2021-02-21,1900-01-01 14:29:46,Streaming,Y,Y,47.0,1900-01-01 00:06:59,4.0,419.0,14
ID2977,Becky,2021-02-21,1900-01-01 14:47:02,Contract related,N,N,,,,,14
ID2978,Jim,2021-02-21,1900-01-01 14:47:02,Streaming,Y,Y,82.0,1900-01-01 00:06:34,5.0,394.0,14
ID2979,Greg,2021-02-21,1900-01-01 14:58:34,Admin Support,Y,Y,94.0,1900-01-01 00:04:43,4.0,283.0,14
ID2980,Becky,2021-02-21,1900-01-01 14:58:34,Contract related,Y,Y,43.0,1900-01-01 00:04:43,4.0,283.0,14
ID2981,Stewart,2021-02-21,1900-01-01 15:10:05,Technical Support,Y,Y,27.0,1900-01-01 00:04:07,1.0,247.0,15
ID2982,Joe,2021-02-21,1900-01-01 15:10:05,Technical Support,Y,N,15.0,1900-01-01 00:02:51,3.0,171.0,15
ID2983,Jim,2021-02-21,1900-01-01 15:44:38,Technical Support,Y,Y,21.0,1900-01-01 00:01:22,4.0,82.0,15
ID2984,Dan,2021-02-21,1900-01-01 15:44:38,Technical Support,Y,Y,30.0,1900-01-01 00:01:46,5.0,106.0,15
ID2985,Diane,2021-02-21,1900-01-01 15:46:05,Admin Support,Y,N,106.0,1900-01-01 00:02:10,1.0,130.0,15
ID2986,Jim,2021-02-21,1900-01-01 15:46:05,Admin Support,Y,Y,56.0,1900-01-01 00:05:21,3.0,321.0,15
ID2987,Dan,2021-02-21,1900-01-01 16:23:31,Payment related,Y,Y,100.0,1900-01-01 00:06:33,5.0,393.0,16
ID2988,Diane,2021-02-21,1900-01-01 16:23:31,Streaming,Y,Y,48.0,1900-01-01 00:05:46,3.0,346.0,16
ID2989,Jim,2021-02-21,1900-01-01 16:59:31,Streaming,Y,Y,74.0,1900-01-01 00:03:37,5.0,217.0,16
ID2990,Stewart,2021-02-21,1900-01-01 16:59:31,Admin Support,Y,Y,100.0,1900-01-01 00:04:00,1.0,240.0,16
ID2991,Diane,2021-02-21,1900-01-01 17:19:41,Payment related,Y,N,90.0,1900-01-01 00:02:43,3.0,163.0,17
ID2992,Becky,2021-02-21,1900-01-01 17:19:41,Technical Support,N,N,,,,,17
ID2993,Dan,2021-02-21,1900-01-01 17:21:07,Payment related,Y,Y,43.0,1900-01-01 00:06:20,5.0,380.0,17
ID2994,Joe,2021-02-21,1900-01-01 17:21:07,Payment related,Y,Y,68.0,1900-01-01 00:05:13,4.0,313.0,17
ID2995,Jim,2021-02-21,1900-01-01 17:49:55,Streaming,N,N,,,,,17
ID2996,Diane,2021-02-21,1900-01-01 17:49:55,Admin Support,Y,Y,65.0,1900-01-01 00:05:18,1.0,318.0,17
ID2997,Greg,2021-02-22,1900-01-01 09:04:19,Admin Support,Y,Y,125.0,1900-01-01 00:01:58,5.0,118.0,9
ID2998,Joe,2021-02-22,1900-01-01 09:04:19,Admin Support,Y,Y,62.0,1900-01-01 00:05:13,4.0,313.0,9
ID2999,Jim,2021-02-22,1900-01-01 09:44:38,Payment related,Y,Y,24.0,1900-01-01 00:02:10,3.0,130.0,9
ID3000,Becky,2021-02-22,1900-01-01 09:44:38,Streaming,N,N,,,,,9
ID3001,Jim,2021-02-22,1900-01-01 11:12:29,Streaming,Y,Y,41.0,1900-01-01 00:02:17,4.0,137.0,11
ID3002,Becky,2021-02-22,1900-01-01 11:12:29,Streaming,Y,Y,81.0,1900-01-01 00:01:53,3.0,113.0,11
ID3003,Diane,2021-02-22,1900-01-01 11:13:55,Technical Support,Y,Y,21.0,1900-01-01 00:05:28,5.0,328.0,11
ID3004,Joe,2021-02-22,1900-01-01 11:13:55,Admin Support,N,N,,,,,11
ID3005,Jim,2021-02-22,1900-01-01 11:29:46,Streaming,N,N,,,,,11
ID3006,Jim,2021-02-22,1900-01-01 11:29:46,Contract related,Y,Y,42.0,1900-01-01 00:04:28,4.0,268.0,11
ID3007,Greg,2021-02-22,1900-01-01 11:58:34,Streaming,Y,Y,79.0,1900-01-01 00:05:21,5.0,321.0,11
ID3008,Greg,2021-02-22,1900-01-01 11:58:34,Technical Support,Y,Y,120.0,1900-01-01 00:04:53,4.0,293.0,11
ID3009,Dan,2021-02-22,1900-01-01 12:04:19,Admin Support,Y,Y,10.0,1900-01-01 00:02:34,4.0,154.0,12
ID3010,Jim,2021-02-22,1900-01-01 12:04:19,Streaming,Y,Y,21.0,1900-01-01 00:05:05,1.0,305.0,12
ID3011,Diane,2021-02-22,1900-01-01 13:01:55,Technical Support,Y,N,16.0,1900-01-01 00:03:35,5.0,215.0,13
ID3012,Joe,2021-02-22,1900-01-01 13:01:55,Payment related,Y,Y,34.0,1900-01-01 00:06:19,5.0,379.0,13
ID3013,Diane,2021-02-22,1900-01-01 13:19:12,Contract related,Y,Y,116.0,1900-01-01 00:06:53,1.0,413.0,13
ID3014,Greg,2021-02-22,1900-01-01 13:19:12,Admin Support,Y,Y,28.0,1900-01-01 00:06:25,2.0,385.0,13
ID3015,Martha,2021-02-22,1900-01-01 13:30:43,Technical Support,Y,Y,75.0,1900-01-01 00:02:33,3.0,153.0,13
ID3016,Martha,2021-02-22,1900-01-01 13:30:43,Payment related,N,N,,,,,13
ID3017,Joe,2021-02-22,1900-01-01 14:06:43,Payment related,Y,N,29.0,1900-01-01 00:03:34,2.0,214.0,14
ID3018,Jim,2021-02-22,1900-01-01 14:06:43,Technical Support,N,N,,,,,14
ID3019,Becky,2021-02-22,1900-01-01 14:32:38,Technical Support,N,N,,,,,14
ID3020,Dan,2021-02-22,1900-01-01 14:32:38,Technical Support,Y,Y,118.0,1900-01-01 00:02:11,4.0,131.0,14
ID3021,Dan,2021-02-22,1900-01-01 14:32:38,Admin Support,Y,Y,87.0,1900-01-01 00:05:04,3.0,304.0,14
ID3022,Diane,2021-02-22,1900-01-01 14:32:38,Streaming,Y,N,100.0,1900-01-01 00:06:45,3.0,405.0,14
ID3023,Becky,2021-02-22,1900-01-01 15:12:58,Admin Support,Y,Y,114.0,1900-01-01 00:05:05,2.0,305.0,15
ID3024,Stewart,2021-02-22,1900-01-01 15:12:58,Technical Support,Y,Y,69.0,1900-01-01 00:00:35,4.0,35.0,15
ID3025,Jim,2021-02-22,1900-01-01 15:18:43,Admin Support,Y,Y,112.0,1900-01-01 00:01:59,3.0,119.0,15
ID3026,Dan,2021-02-22,1900-01-01 15:18:43,Technical Support,N,N,,,,,15
ID3027,Stewart,2021-02-22,1900-01-01 15:37:26,Streaming,Y,Y,48.0,1900-01-01 00:01:54,3.0,114.0,15
ID3028,Becky,2021-02-22,1900-01-01 15:37:26,Payment related,Y,Y,92.0,1900-01-01 00:01:26,2.0,86.0,15
ID3029,Jim,2021-02-22,1900-01-01 15:37:26,Streaming,Y,Y,102.0,1900-01-01 00:06:34,4.0,394.0,15
ID3030,Martha,2021-02-22,1900-01-01 15:37:26,Technical Support,Y,Y,16.0,1900-01-01 00:06:31,3.0,391.0,15
ID3031,Joe,2021-02-22,1900-01-01 15:41:46,Technical Support,Y,Y,58.0,1900-01-01 00:02:53,5.0,173.0,15
ID3032,Becky,2021-02-22,1900-01-01 15:41:46,Contract related,Y,Y,87.0,1900-01-01 00:01:42,5.0,102.0,15
ID3033,Joe,2021-02-22,1900-01-01 15:48:58,Contract related,Y,Y,88.0,1900-01-01 00:01:17,4.0,77.0,15
ID3034,Dan,2021-02-22,1900-01-01 15:48:58,Admin Support,Y,Y,59.0,1900-01-01 00:03:42,3.0,222.0,15
ID3035,Jim,2021-02-22,1900-01-01 16:26:24,Streaming,Y,Y,11.0,1900-01-01 00:03:15,3.0,195.0,16
ID3036,Joe,2021-02-22,1900-01-01 16:26:24,Technical Support,Y,Y,75.0,1900-01-01 00:06:33,3.0,393.0,16
ID3037,Greg,2021-02-22,1900-01-01 16:39:22,Admin Support,Y,Y,64.0,1900-01-01 00:06:37,3.0,397.0,16
ID3038,Becky,2021-02-22,1900-01-01 16:39:22,Streaming,Y,Y,95.0,1900-01-01 00:05:16,1.0,316.0,16
ID3039,Martha,2021-02-22,1900-01-01 16:55:12,Technical Support,Y,Y,94.0,1900-01-01 00:05:02,4.0,302.0,16
ID3040,Greg,2021-02-22,1900-01-01 16:55:12,Payment related,N,N,,,,,16
ID3041,Joe,2021-02-22,1900-01-01 17:03:50,Contract related,N,N,,,,,17
ID3042,Becky,2021-02-22,1900-01-01 17:03:50,Admin Support,N,N,,,,,17
ID3043,Dan,2021-02-22,1900-01-01 17:09:36,Contract related,N,N,,,,,17
ID3044,Diane,2021-02-22,1900-01-01 17:09:36,Contract related,Y,Y,41.0,1900-01-01 00:02:08,3.0,128.0,17
ID3045,Diane,2021-02-22,1900-01-01 17:19:41,Admin Support,Y,Y,38.0,1900-01-01 00:03:48,3.0,228.0,17
ID3046,Martha,2021-02-22,1900-01-01 17:19:41,Streaming,Y,Y,33.0,1900-01-01 00:01:42,5.0,102.0,17
ID3047,Dan,2021-02-23,1900-01-01 09:02:53,Technical Support,Y,Y,49.0,1900-01-01 00:01:01,3.0,61.0,9
ID3048,Dan,2021-02-23,1900-01-01 09:02:53,Streaming,Y,Y,97.0,1900-01-01 00:00:46,5.0,46.0,9
ID3049,Becky,2021-02-23,1900-01-01 09:23:02,Payment related,Y,Y,23.0,1900-01-01 00:02:53,3.0,173.0,9
ID3050,Joe,2021-02-23,1900-01-01 09:23:02,Technical Support,Y,Y,60.0,1900-01-01 00:06:16,3.0,376.0,9
ID3051,Martha,2021-02-23,1900-01-01 09:43:12,Technical Support,Y,Y,48.0,1900-01-01 00:06:24,2.0,384.0,9
ID3052,Diane,2021-02-23,1900-01-01 09:43:12,Contract related,Y,Y,28.0,1900-01-01 00:01:45,4.0,105.0,9
ID3053,Martha,2021-02-23,1900-01-01 10:24:58,Technical Support,Y,Y,104.0,1900-01-01 00:05:43,4.0,343.0,10
ID3054,Greg,2021-02-23,1900-01-01 10:24:58,Contract related,Y,Y,115.0,1900-01-01 00:01:23,4.0,83.0,10
ID3055,Becky,2021-02-23,1900-01-01 10:43:41,Admin Support,Y,N,89.0,1900-01-01 00:01:52,3.0,112.0,10
ID3056,Martha,2021-02-23,1900-01-01 10:43:41,Contract related,N,N,,,,,10
ID3057,Stewart,2021-02-23,1900-01-01 10:49:26,Technical Support,Y,Y,111.0,1900-01-01 00:04:17,3.0,257.0,10
ID3058,Jim,2021-02-23,1900-01-01 10:49:26,Payment related,Y,Y,17.0,1900-01-01 00:06:18,5.0,378.0,10
ID3059,Diane,2021-02-23,1900-01-01 11:22:34,Technical Support,Y,Y,112.0,1900-01-01 00:01:03,3.0,63.0,11
ID3060,Stewart,2021-02-23,1900-01-01 11:22:34,Streaming,Y,N,100.0,1900-01-01 00:04:25,5.0,265.0,11
ID3061,Becky,2021-02-23,1900-01-01 12:01:26,Payment related,N,N,,,,,12
ID3062,Diane,2021-02-23,1900-01-01 12:01:26,Admin Support,Y,Y,40.0,1900-01-01 00:04:13,3.0,253.0,12
ID3063,Martha,2021-02-23,1900-01-01 12:41:46,Contract related,N,N,,,,,12
ID3064,Becky,2021-02-23,1900-01-01 12:41:46,Admin Support,Y,Y,29.0,1900-01-01 00:01:10,3.0,70.0,12
ID3065,Jim,2021-02-23,1900-01-01 12:59:02,Admin Support,Y,N,39.0,1900-01-01 00:06:33,4.0,393.0,12
ID3066,Diane,2021-02-23,1900-01-01 12:59:02,Payment related,Y,Y,41.0,1900-01-01 00:01:18,3.0,78.0,12
ID3067,Stewart,2021-02-23,1900-01-01 13:26:24,Streaming,N,N,,,,,13
ID3068,Martha,2021-02-23,1900-01-01 13:26:24,Technical Support,N,N,,,,,13
ID3069,Becky,2021-02-23,1900-01-01 13:37:55,Admin Support,Y,Y,56.0,1900-01-01 00:00:37,5.0,37.0,13
ID3070,Diane,2021-02-23,1900-01-01 13:37:55,Streaming,Y,Y,76.0,1900-01-01 00:02:16,1.0,136.0,13
ID3071,Greg,2021-02-23,1900-01-01 13:45:07,Admin Support,Y,N,36.0,1900-01-01 00:01:06,3.0,66.0,13
ID3072,Jim,2021-02-23,1900-01-01 13:45:07,Streaming,Y,Y,111.0,1900-01-01 00:01:42,3.0,102.0,13
ID3073,Becky,2021-02-23,1900-01-01 14:28:19,Payment related,Y,Y,17.0,1900-01-01 00:03:04,4.0,184.0,14
ID3074,Diane,2021-02-23,1900-01-01 14:28:19,Payment related,Y,Y,121.0,1900-01-01 00:03:23,5.0,203.0,14
ID3075,Stewart,2021-02-23,1900-01-01 14:34:05,Payment related,Y,Y,69.0,1900-01-01 00:06:05,4.0,365.0,14
ID3076,Jim,2021-02-23,1900-01-01 14:34:05,Contract related,Y,Y,111.0,1900-01-01 00:03:27,3.0,207.0,14
ID3077,Martha,2021-02-23,1900-01-01 14:38:24,Technical Support,N,N,,,,,14
ID3078,Jim,2021-02-23,1900-01-01 14:38:24,Technical Support,Y,Y,86.0,1900-01-01 00:04:38,3.0,278.0,14
ID3079,Dan,2021-02-23,1900-01-01 14:48:29,Payment related,Y,Y,77.0,1900-01-01 00:06:53,4.0,413.0,14
ID3080,Jim,2021-02-23,1900-01-01 14:48:29,Contract related,Y,Y,70.0,1900-01-01 00:04:48,3.0,288.0,14
ID3081,Greg,2021-02-23,1900-01-01 14:54:14,Streaming,Y,Y,82.0,1900-01-01 00:01:26,3.0,86.0,14
ID3082,Joe,2021-02-23,1900-01-01 14:54:14,Payment related,N,N,,,,,14
ID3083,Becky,2021-02-23,1900-01-01 15:21:36,Contract related,Y,Y,69.0,1900-01-01 00:02:17,1.0,137.0,15
ID3084,Jim,2021-02-23,1900-01-01 15:21:36,Technical Support,N,N,,,,,15
ID3085,Joe,2021-02-23,1900-01-01 15:30:14,Contract related,Y,Y,56.0,1900-01-01 00:01:22,1.0,82.0,15
ID3086,Greg,2021-02-23,1900-01-01 15:30:14,Contract related,Y,Y,95.0,1900-01-01 00:06:09,1.0,369.0,15
ID3087,Jim,2021-02-23,1900-01-01 15:34:34,Admin Support,N,N,,,,,15
ID3088,Greg,2021-02-23,1900-01-01 15:34:34,Streaming,Y,Y,13.0,1900-01-01 00:06:06,3.0,366.0,15
ID3089,Joe,2021-02-23,1900-01-01 15:47:31,Payment related,Y,Y,52.0,1900-01-01 00:04:59,4.0,299.0,15
ID3090,Joe,2021-02-23,1900-01-01 15:47:31,Technical Support,Y,N,40.0,1900-01-01 00:05:52,4.0,352.0,15
ID3091,Greg,2021-02-23,1900-01-01 16:40:48,Admin Support,N,N,,,,,16
ID3092,Martha,2021-02-23,1900-01-01 16:40:48,Contract related,Y,Y,124.0,1900-01-01 00:06:43,5.0,403.0,16
ID3093,Greg,2021-02-23,1900-01-01 16:55:12,Payment related,Y,Y,99.0,1900-01-01 00:06:44,4.0,404.0,16
ID3094,Becky,2021-02-23,1900-01-01 16:55:12,Streaming,Y,Y,99.0,1900-01-01 00:06:38,4.0,398.0,16
ID3095,Diane,2021-02-23,1900-01-01 17:11:02,Payment related,Y,Y,86.0,1900-01-01 00:04:26,4.0,266.0,17
ID3096,Joe,2021-02-23,1900-01-01 17:11:02,Technical Support,Y,Y,118.0,1900-01-01 00:00:53,2.0,53.0,17
ID3097,Martha,2021-02-23,1900-01-01 17:24:00,Contract related,Y,Y,50.0,1900-01-01 00:06:23,4.0,383.0,17
ID3098,Martha,2021-02-23,1900-01-01 17:24:00,Admin Support,N,N,,,,,17
ID3099,Becky,2021-02-23,1900-01-01 17:29:46,Streaming,Y,Y,52.0,1900-01-01 00:03:34,1.0,214.0,17
ID3100,Diane,2021-02-23,1900-01-01 17:29:46,Technical Support,Y,Y,34.0,1900-01-01 00:04:46,4.0,286.0,17
ID3101,Greg,2021-02-24,1900-01-01 09:36:00,Payment related,Y,Y,37.0,1900-01-01 00:03:48,3.0,228.0,9
ID3102,Dan,2021-02-24,1900-01-01 09:36:00,Admin Support,Y,Y,75.0,1900-01-01 00:03:01,4.0,181.0,9
ID3103,Dan,2021-02-24,1900-01-01 12:59:02,Technical Support,Y,Y,85.0,1900-01-01 00:01:13,2.0,73.0,12
ID3104,Diane,2021-02-24,1900-01-01 12:59:02,Admin Support,Y,Y,25.0,1900-01-01 00:04:23,3.0,263.0,12
ID3105,Stewart,2021-02-24,1900-01-01 13:00:29,Admin Support,N,N,,,,,13
ID3106,Dan,2021-02-24,1900-01-01 13:00:29,Contract related,N,N,,,,,13
ID3107,Joe,2021-02-24,1900-01-01 13:17:46,Streaming,Y,Y,70.0,1900-01-01 00:00:48,4.0,48.0,13
ID3108,Diane,2021-02-24,1900-01-01 13:17:46,Technical Support,Y,Y,103.0,1900-01-01 00:03:26,4.0,206.0,13
ID3109,Stewart,2021-02-24,1900-01-01 13:35:02,Payment related,Y,Y,71.0,1900-01-01 00:06:57,5.0,417.0,13
ID3110,Becky,2021-02-24,1900-01-01 13:35:02,Technical Support,Y,Y,51.0,1900-01-01 00:01:11,4.0,71.0,13
ID3111,Jim,2021-02-24,1900-01-01 13:49:26,Payment related,Y,Y,103.0,1900-01-01 00:00:32,5.0,32.0,13
ID3112,Joe,2021-02-24,1900-01-01 13:49:26,Payment related,Y,Y,98.0,1900-01-01 00:02:55,5.0,175.0,13
ID3113,Greg,2021-02-24,1900-01-01 13:58:05,Payment related,Y,Y,65.0,1900-01-01 00:03:24,2.0,204.0,13
ID3114,Dan,2021-02-24,1900-01-01 13:58:05,Admin Support,Y,Y,104.0,1900-01-01 00:04:59,4.0,299.0,13
ID3115,Jim,2021-02-24,1900-01-01 14:24:00,Payment related,Y,Y,82.0,1900-01-01 00:04:46,2.0,286.0,14
ID3116,Martha,2021-02-24,1900-01-01 14:24:00,Payment related,Y,Y,26.0,1900-01-01 00:02:52,4.0,172.0,14
ID3117,Diane,2021-02-24,1900-01-01 14:34:05,Payment related,Y,N,84.0,1900-01-01 00:03:36,3.0,216.0,14
ID3118,Greg,2021-02-24,1900-01-01 14:34:05,Technical Support,Y,Y,106.0,1900-01-01 00:05:43,4.0,343.0,14
ID3119,Joe,2021-02-24,1900-01-01 14:41:17,Admin Support,Y,Y,92.0,1900-01-01 00:01:42,4.0,102.0,14
ID3120,Joe,2021-02-24,1900-01-01 14:41:17,Admin Support,N,N,,,,,14
ID3121,Becky,2021-02-24,1900-01-01 15:17:17,Contract related,Y,Y,122.0,1900-01-01 00:03:01,1.0,181.0,15
ID3122,Becky,2021-02-24,1900-01-01 15:17:17,Contract related,Y,Y,92.0,1900-01-01 00:02:44,4.0,164.0,15
ID3123,Diane,2021-02-24,1900-01-01 15:21:36,Payment related,N,N,,,,,15
ID3124,Jim,2021-02-24,1900-01-01 15:21:36,Streaming,Y,Y,61.0,1900-01-01 00:04:25,5.0,265.0,15
ID3125,Martha,2021-02-24,1900-01-01 15:28:48,Technical Support,Y,Y,27.0,1900-01-01 00:01:56,5.0,116.0,15
ID3126,Becky,2021-02-24,1900-01-01 15:28:48,Technical Support,Y,Y,68.0,1900-01-01 00:01:48,1.0,108.0,15
ID3127,Diane,2021-02-24,1900-01-01 15:41:46,Technical Support,N,N,,,,,15
ID3128,Greg,2021-02-24,1900-01-01 15:41:46,Technical Support,Y,Y,59.0,1900-01-01 00:00:42,4.0,42.0,15
ID3129,Joe,2021-02-24,1900-01-01 16:07:41,Payment related,N,N,,,,,16
ID3130,Joe,2021-02-24,1900-01-01 16:07:41,Technical Support,Y,Y,110.0,1900-01-01 00:05:50,4.0,350.0,16
ID3131,Jim,2021-02-24,1900-01-01 16:23:31,Technical Support,Y,Y,23.0,1900-01-01 00:02:20,4.0,140.0,16
ID3132,Diane,2021-02-24,1900-01-01 16:23:31,Contract related,Y,Y,60.0,1900-01-01 00:06:09,5.0,369.0,16
ID3133,Stewart,2021-02-24,1900-01-01 16:37:55,Payment related,Y,Y,89.0,1900-01-01 00:02:27,3.0,147.0,16
ID3134,Martha,2021-02-24,1900-01-01 16:37:55,Admin Support,Y,Y,48.0,1900-01-01 00:04:06,3.0,246.0,16
ID3135,Joe,2021-02-24,1900-01-01 16:42:14,Admin Support,Y,Y,52.0,1900-01-01 00:04:55,5.0,295.0,16
ID3136,Jim,2021-02-24,1900-01-01 16:42:14,Payment related,Y,Y,49.0,1900-01-01 00:03:19,1.0,199.0,16
ID3137,Becky,2021-02-24,1900-01-01 16:48:00,Technical Support,Y,Y,33.0,1900-01-01 00:04:39,2.0,279.0,16
ID3138,Jim,2021-02-24,1900-01-01 16:48:00,Technical Support,Y,Y,108.0,1900-01-01 00:04:19,4.0,259.0,16
ID3139,Jim,2021-02-24,1900-01-01 17:13:55,Payment related,N,N,,,,,17
ID3140,Joe,2021-02-24,1900-01-01 17:13:55,Payment related,Y,Y,21.0,1900-01-01 00:04:56,5.0,296.0,17
ID3141,Martha,2021-02-24,1900-01-01 17:16:48,Contract related,Y,Y,23.0,1900-01-01 00:03:49,5.0,229.0,17
ID3142,Dan,2021-02-24,1900-01-01 17:16:48,Technical Support,N,N,,,,,17
ID3143,Becky,2021-02-24,1900-01-01 17:28:19,Contract related,Y,Y,73.0,1900-01-01 00:05:34,5.0,334.0,17
ID3144,Dan,2021-02-24,1900-01-01 17:28:19,Technical Support,N,N,,,,,17
ID3145,Stewart,2021-02-24,1900-01-01 17:36:58,Technical Support,Y,Y,22.0,1900-01-01 00:04:13,3.0,253.0,17
ID3146,Martha,2021-02-24,1900-01-01 17:36:58,Payment related,N,N,,,,,17
ID3147,Stewart,2021-02-24,1900-01-01 17:42:43,Admin Support,Y,N,12.0,1900-01-01 00:05:43,4.0,343.0,17
ID3148,Joe,2021-02-24,1900-01-01 17:42:43,Streaming,Y,Y,111.0,1900-01-01 00:04:25,3.0,265.0,17
ID3149,Jim,2021-02-24,1900-01-01 17:47:02,Admin Support,Y,Y,97.0,1900-01-01 00:03:46,5.0,226.0,17
ID3150,Diane,2021-02-24,1900-01-01 17:47:02,Streaming,Y,Y,93.0,1900-01-01 00:05:31,4.0,331.0,17
ID3151,Becky,2021-02-24,1900-01-01 17:55:41,Streaming,Y,Y,24.0,1900-01-01 00:02:25,3.0,145.0,17
ID3152,Martha,2021-02-24,1900-01-01 17:55:41,Technical Support,Y,Y,84.0,1900-01-01 00:01:49,1.0,109.0,17
ID3153,Stewart,2021-02-25,1900-01-01 09:10:05,Contract related,Y,Y,17.0,1900-01-01 00:01:56,4.0,116.0,9
ID3154,Stewart,2021-02-25,1900-01-01 09:10:05,Technical Support,Y,Y,55.0,1900-01-01 00:04:03,4.0,243.0,9
ID3155,Greg,2021-02-25,1900-01-01 09:10:05,Payment related,Y,Y,118.0,1900-01-01 00:01:13,3.0,73.0,9
ID3156,Dan,2021-02-25,1900-01-01 09:10:05,Streaming,Y,Y,109.0,1900-01-01 00:02:57,5.0,177.0,9
ID3157,Stewart,2021-02-25,1900-01-01 09:15:50,Technical Support,Y,Y,33.0,1900-01-01 00:02:37,4.0,157.0,9
ID3158,Joe,2021-02-25,1900-01-01 09:15:50,Contract related,Y,Y,18.0,1900-01-01 00:05:59,4.0,359.0,9
